date,boss_desc,rubrikabrax,meryde
2022-08-14,Margarou est la Méryde de la jalousie. C’est sa faute si vous lorgnez avec envie et colère sur l’épée Kikoutroroxor de votre meilleur ami. Ou si vous êtes furieux de voir votre bien-aimé(e) discuter avec ce(tte) Crâ aux cheveux blonds et soyeux… Pff. T’façon ils sont trop soyeux pour être vrais !,"C’est par jalousie que Bolgrot tua la compagne de son grand ami Rykke Errel, avant de ravager les terres d’Amakna... Comme quoi, même les dragons se comportent parfois comme de véritables crétins !","Vous soupçonnez votre bien-aimé(e) d’avoir ouvert son cœur à un(e) autre ? L’herbe vous semble plus verte dans l’enclos à bouftous d’à côté ? La forêt voisine plus touffue ? La dragodinde de votre ami plus rapide ? C’est normal : aujourd’hui, un rien va vous rendre jaloux !"
2022-08-15,"Orreip est le Méryde des étoiles filantes… et tout comme son congénère Dramon, il est sujet à quelques petits problèmes de flatulences. Vous voyez cette trainée de lumière qui illumine le ciel nocturne l’espace d’un instant ? C’est… comment dire… Orreip qui pète le feu, tout simplement.","Li Crounch Del Toro est un Sadida de l’Âge des Dofus. Artiste dans l’âme, il peint les plus grands évènements du Monde des 12 pour les immortaliser. Et quand il n’a pas le nez penché sur ses dessins, il dort… le plus souvent à la belle étoile, d’ailleurs !","Aujourd’hui, vous allez lézarder toute la journée en attendant la soirée. Car quand viendra la nuit, vous pourrez voir les étoiles s’éteindre une à une, filant dans le ciel avant de disparaître. Un spectacle unique ! Le tout c’est de réussir à ne pas s’endormir avant… surtout si vous êtes un Sadida !"
2022-08-16,"Lortecaps est le Méryde de l’excitation ! Sous son influence, la plus ennuyeuse des journées devient exaltante ! Ouiii ! Trop bien !! Ça va être super ! Vous allez voir ! Hi, hi ! Génial ! Ah, ah ! Trop hâte !!","Lorsqu’ils apprennent qu’ils vont participer à un véritable match de boufbowl, les héros de la Confrérie du Tofu sont tous emballés et l’excitation se fait ressentir dans chacune de leurs paroles ! De vrais enfants en somme !","Aujourd’hui, vous allez être excité comme une pupuce ! Vous frétillerez d’enthousiasme pour tout et n’importe quoi ! Et surtout pour n’importe quoi... À tel point qu’en vous regardant, on aura l’impression que vous vous êtes fait piquer par des araknes ! "
2022-08-17,"Marjul est le Méryde de la couleur marron. C’est lui qui donne leurs nuances brunes à la terre, au cuir des bouftous, à la fourrure des mulous… mais aussi aux petits cadeaux qu’ils laissent au pied des arbres.","On ne demande pas grand-chose pour travailler, juste un bol de marrons glacés et un peu de neige fondue ! – Un ouvrier glutin peu exigeant.","Aujourd’hui, le marron est à l’honneur ! Les forgerons se feront un plaisir de couler leur bronze pour en faire des armes redoutables et la tendance vestimentaire sera à la panoplie kaki. Moins marron, euh, marrant : évitez de vous lancer dans les affaires, car vous risquez d’en sortir marron ! "
2022-08-18,"Ynniw est le Méryde des cornes. C’est à lui que les chefs de guerre bouftous doivent leurs attributs de séduction si imposants ! On dit aussi qu’il use de son pouvoir sur les amants trahis, mais personne n’a jamais vraiment compris de quelle manière.","On raconte que la corne de likrone contient un puissant filtre guérisseur. Elle diminue de taille à chaque utilisation, mais a toutefois l'avantage de ne pas rétrécir à cause du froid.","Aujourd’hui, les cornes seront à l’honneur. Les chefs de guerre bouftous et autres minotorors exhiberont les leurs fièrement tout au long de la journée. Contrairement aux maris trompés qui eux feront tout pour les dissimuler..."
2022-08-19,"Pilserpus est le Méryde de la satisfaction. C’est lui qui insuffle ce sentiment de contentement qui anime les aventuriers lorsqu’ils font bien leur travail, qu’ils gagnent un combat, ou qu’ils cueillent une petite fleur pour la première fois…","Aaah, il n’y a rien de mieux que la satisfaction d’un travail bien fait... par les autres. – Aga Dou, Sadida pure souche.","Cette journée va vous donner entière satisfaction ! L’anneau qu’on vous a forgé pour votre mariage sera exactement comme vous le vouliez ! La farine qu’on vous a vendue sera moins chère que vous l’auriez pensé ! Vous irez donc vous coucher, satisfait d’être satisfait, un grand sourire aux lèvres !"
2022-08-20,"Gridoo est la Méryde de la nausée. C’est elle qui contracte parfois l’estomac des aventuriers pour qu’ils rendent leur dernier repas. Il lui suffit de pas grand-chose : l’odeur d’une bouse de bouftou, le pied d’un Enutrof, la cervelle d’un bwork fraîchement répandue sur la lame d’une épée…","On raconte que les pets de wabbits sont tellement puissants, que même les Dieux ne restent pas insensibles à leur puanteur ! D’ailleurs, ils provoquent des nausées si insupportables et mettent les aventuriers K.-O si facilement, que ces derniers les appellent souvent : les Vents de Panique !","Aujourd’hui, attendez-vous à avoir l’estomac fragile. Vous serez sensible à la moindre odeur ou vision suspecte. Alors un conseil : éloignez-vous des aventuriers à l’haleine douteuse et évitez de regarder de trop près le ragoût de porkass que votre grand-mère vous a préparé !"
2022-08-21,"Theomak est le Méryde de l’espoir. Il fait naître ce sentiment dans le cœur des gens. Sous son influence, les jeunes filles attendent impatiemment leur prince charmant… et bien souvent, quelques années plus tard, elles espèrent qu’il reparte !","L'alchimiste Nileza créa cette potion dans l'espoir qu'elle lui octroierait l'immortalité. Malheureusement, il mourut avant de pouvoir l'utiliser, la confondant avec le Sang de Likrone empoisonné qui se trouvait à côté...","Aujourd’hui, vous serez plein d’espoir. Vous vous rendez à un examen sans avoir révisé ? Pas de souci, vous portez du vert ! Vous explorez une forêt inconnue sans carte, ni boussole ? Aucun problème, votre sens de l’orientation va vous sauver ! Comme on le dit souvent : l’espoir fait vivre..."
2022-08-22,Pierdem est le Méryde du salé. C’est grâce à lui si vous pouvez apprécier toutes les saveurs d’une blanquette de bouftou parfaitement assaisonnée… ou à cause de lui si vous vous étranglez à moitié lorsque vous buvez la tasse dans la mer d’Asse.,"Coupez la panse du wabbit dans le sens de la longueur, videz-le, puis remplissez-le de farce au bouftou et à la cawotte. Saupoudrez de sel et enfournez pendant une bonne heure. Et... bon appétit bien sûr ! – Mate-Mate, cuisinière qui mate les wabbits mieux que personne.","Aujourd’hui, le salé sera au goût du jour ! Papillotte au citron, blanquette de bouftou ou soufflé au fromage : quel que soit le plat que vous mangerez, vous ne pourrez pas vous empêcher de ramener votre grain de sel ! Prenez garde, car pour votre estomac, la facture risque elle aussi d’être salée !"
2022-08-23,"Guiboun est le Méryde de l’euphorie. Il parcourt le Monde des 12 pour répandre cette sensation de bien-être et d’agitation joyeuse. Grâce à lui, un aventurier peut se mettre à hurler de bonheur alors qu’il vient seulement d’achever un piou… vieux et malade, par-dessus le marché.","Les pattes d’arakne, très fines et très poilues, sont connues des alchimistes pour leurs propriétés euphorisantes. Une simple décoction suffit à rendre hilare le plus triste des aventuriers ! Buvez-en et vous donnerez l’impression d’avoir une arakne au plafond !","Aujourd’hui, vous allez être complètement euphorique ! Gravir une immense montagne ou simplement trouver la réponse à une devinette : tout ce que vous entreprendrez vous rendra fou de joie. Vous serez aussi exalté que si vous aviez avalé un litre de boisson énergisante et sucrée !"
2022-08-24,"Mikala est la Méryde des pustules. D’ordinaire, elle use de son pouvoir principalement sur les crapauds mufles et sur les vieilles sorcières sadidas. Mais si votre tête ne lui revient pas, elle se fera un plaisir de la couvrir de jolis boutons purulents. Charmant, non ?","Le bworker est le bwork le plus puissant de l’Âge des Dofus. On dit que sa force n’a d’égale que sa laideur, et que chacune des pustules qui recouvrent son corps représente un combat dont il est sorti vainqueur ! Dommage qu’on ne puisse pas en dire autant des adolescents iops en pleine crise d’acné !","Aujourd’hui, les Douziens vont bourgeonner ! Même la meilleure crème à la bave de crapaud ne viendra pas à bout des pustules qui s’inviteront sur leurs jolis minois ! Alors si vous recevez votre famille à dîner, n’ayez pas peur : il ne s’agit pas d’une invasion de bworks."
2022-08-25,"Lolzeolf est le Méryde des paysans. Il veille sur les travailleurs de la terre, et leur accorde protection et récoltes abondantes. En résumé, il fait tout pour qu’ils amassent un maximum de blé, et ne se retrouvent pas sur la paille.","Shika est la femme du célèbre Farle Ingalsse et, tout comme lui, c’est une paysanne hors pair ! Elle préfère d’ailleurs s’occuper de ses champs plutôt que de son mari, qui lui passe son temps à conter fleurette à ses tofus... Quand on y pense, il aurait peut-être mieux fait de lui mettre un râteau !","Aujourd’hui, boudiou, les paysans sont à l’honneur ! Le travail de la terre, les bons légumes du potager, y’a que ça de vrai ! Comme les Ingalsse : mettez la main à la pâte ! Et vous connaitrez le plaisir de manger des produits faits maison ! Peut-être que vous vous découvrirez la fibre paysanne ! "
2022-08-26,"Fizzi est le Méryde de l’injustice. C’est sa faute si, par exemple, certains sont dotés d’une peau lisse et souple comme une dragofesse, tandis que d’autres naissent avec une face de bwork. On dit aussi qu’il aurait inspiré à un ancien roi d’Amakna son slogan : travailler plus pour gagner moins.","On raconte que lorsqu’il était petit, Goultard défendit les enfants du village de Gisgoul des attaques d’un énorme taure ! En « récompense », les villageois le bannirent, lui et sa mère, de peur que d’autres taures ne viennent venger leur camarade...","Aujourd’hui, l’injustice règnera sur le Monde des 12. Si vous êtes du genre honnête, vous risquez d’être écœuré tout au long de cette journée. On ne vous remerciera pas pour ce que vous faites et verrez d’autres récolter les fruits d’une tâche qu’ils n’ont pas effectuée ! Une journée bien noire..."
2022-08-27,"Talentyre est le Méryde des vagues. D’un doux battement de pieds, il produit une onde légère qui vient animer la surface de la mer. Mais lorsqu’il est triste et malheureux, la houle qu’il génère devient menaçante et dangereuse. C’est ce qui s’appelle le vague à l’âme…","Avec Keli Slevtar, un Membre de Clan de l’Ère du Wakfu, mieux vaut ne pas faire de vagues ! Sans quoi, vous finirez submergés sous les ennuis !","Aujourd’hui, les vagues des océans feront danser les bateaux des marins. Néanmoins, ceux qui resteront sur terre ne seront pas pour autant épargnés ! Les bardes autrefois célèbres seront dans le creux de la vague, et s’il fait chaud vous ne serez pas à l’abri d’une vague... de moskitos ! "
